event_id,comp_id,event_name,date,weight_class,fighter_a_id,fighter_a,fighter_b_id,fighter_b,winner,completed,round,clock,method,method_detail
400252360,153090,UFC 108: Evans vs. Silva,2010-01-03,Welterweight,2335491,Martin Kampmann,2495165,Jacob Volkmann,a,True,1,4:03,submission,Guillotine Choke
400252360,153091,UFC 108: Evans vs. Silva,2010-01-03,Light Heavyweight,2335465,Rashad Evans,2335526,Thiago Silva,a,True,3,5:00,decision,
400252360,153092,UFC 108: Evans vs. Silva,2010-01-03,Welterweight,2447601,Paul Daley,2335798,Dustin Hazelett,a,True,1,2:24,ko_tko,Punch
400252360,153093,UFC 108: Evans vs. Silva,2010-01-03,Lightweight,2354128,Sam Stout,2335676,Joe Lauzon,a,True,3,5:00,decision,
400252360,153094,UFC 108: Evans vs. Silva,2010-01-03,Lightweight,2335718,Jim Miller,2354121,Duane Ludwig,a,True,1,2:31,submission,Armbar
400252360,153095,UFC 108: Evans vs. Silva,2010-01-03,Heavyweight,2335725,Junior Dos Santos,2335880,Gilbert Yvel,a,True,1,2:07,ko_tko,Punch
400252360,153216,UFC 108: Evans vs. Silva,2010-01-03,Lightweight,2335690,Cole Miller,2354217,Dan Lauzon,a,True,1,3:05,submission,Triangle Choke
400252360,154126,UFC 108: Evans vs. Silva,2010-01-03,Lightweight,2504626,Rafaello Oliveira,2487735,John Gunderson,a,True,3,5:00,decision,
400252360,156501,UFC 108: Evans vs. Silva,2010-01-03,Welterweight,2486942,Jake Ellenberger,2488464,Mike Pyle,a,True,2,0:22,ko_tko,Punch
400252360,157187,UFC 108: Evans vs. Silva,2010-01-03,Middleweight,2335647,Mark Munoz,2335483,Ryan Jensen,a,True,1,2:30,ko_tko,Punches
400252355,153166,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Middleweight,2335641,Tom Lawlor,2335793,Aaron Simpson,b,True,3,5:00,decision,
400252355,153167,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Welterweight,2335759,Brad Blackburn,2335779,Amir Sadollah,b,True,3,5:00,decision,
400252355,153168,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Middleweight,2335513,Chris Leben,2487259,Jay Silva,a,True,3,5:00,decision,
400252355,153169,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Lightweight,2335767,Kyle Bradley,2335687,Rafael Dos Anjos,b,True,3,5:00,decision,
400252355,153227,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Lightweight,2335679,Nate Diaz,2335689,Gray Maynard,b,True,3,5:00,decision,
400252355,153228,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Lightweight,2335772,Evan Dunham,2335688,Efrain Escudero,a,True,3,1:59,submission,Armbar
400252355,153695,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Welterweight,2488472,Mike Guymon,2501814,Rory MacDonald,b,True,1,4:27,submission,Armbar
400252355,153855,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Middleweight,2335489,Nick Catone,2431263,Jesse Forbes,a,True,3,5:00,decision,
400252355,154124,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Welterweight,2504616,Jesse Lennox,2500630,Rick Story,b,True,3,5:00,decision,
400252355,154125,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Middleweight,2502712,Gerald Harris,2504230,John Salter,a,True,3,3:24,ko_tko,Punches
400252355,160956,UFC Fight Night: Maynard vs. Diaz,2010-01-12,Lightweight,2504229,Nik Lentz,2354193,Thiago Tavares,none,True,3,5:00,draw,
400252334,153107,UFC 109: Relentless,2010-02-07,Welterweight,2335662,Matt Serra,2335699,Frank Trigg,a,True,1,2:23,ko_tko,Punch
400252334,153108,UFC 109: Relentless,2010-02-07,Light Heavyweight,2335515,Mark Coleman,2335338,Randy Couture,b,True,2,1:09,submission,Rear Naked Choke
400252334,153418,UFC 109: Relentless,2010-02-07,Middleweight,2335475,Nate Marquardt,2335796,Chael Sonnen,b,True,3,5:00,decision,
400252334,153419,UFC 109: Relentless,2010-02-07,Welterweight,2335819,Mike Swick,2335735,Paulo Thiago,b,True,2,1:54,submission,D'Arce Choke
400252334,153420,UFC 109: Relentless,2010-02-07,Middleweight,2335696,Dan Miller,2335778,Demian Maia,b,True,3,5:00,decision,
400252334,153421,UFC 109: Relentless,2010-02-07,Lightweight,2335770,Justin Buchholz,2335685,Mac Danzig,b,True,3,5:00,decision,
400252334,153422,UFC 109: Relentless,2010-02-07,Lightweight,2335780,Rob Emerson,2335693,Phillipe Nover,a,True,3,5:00,decision,
400252334,153423,UFC 109: Relentless,2010-02-07,Lightweight,2335800,Melvin Guillard,2499694,Ronys Torres,a,True,3,5:00,decision,
400252334,153463,UFC 109: Relentless,2010-02-07,Light Heavyweight,2499976,Phil Davis,2335748,Brian Stann,a,True,3,5:00,decision,
400252334,158219,UFC 109: Relentless,2010-02-07,Heavyweight,2431287,Tim Hague,2431276,Chris Tuchscherer,b,True,3,5:00,decision,
400252334,158220,UFC 109: Relentless,2010-02-07,Heavyweight,2504633,Rolles Gracie,2504046,Joey Beltran,b,True,2,1:31,ko_tko,Punches
400252325,153363,UFC 110: Nogueira vs. Velasquez,2010-02-21,Heavyweight,2335521,Antonio Rodrigo Nogueira,2335654,Cain Velasquez,b,True,1,2:20,ko_tko,Punch
400252325,153364,UFC 110: Nogueira vs. Velasquez,2010-02-21,Middleweight,2335602,Michael Bisping,2335467,Wanderlei Silva,b,True,3,5:00,decision,
400252325,153365,UFC 110: Nogueira vs. Velasquez,2010-02-21,Lightweight,2335787,George Sotiropoulos,2335672,Joe Stevenson,a,True,3,5:00,decision,
400252325,153366,UFC 110: Nogueira vs. Velasquez,2010-02-21,Light Heavyweight,2335469,Keith Jardine,2335530,Ryan Bader,b,True,3,2:10,ko_tko,Punch
400252325,153367,UFC 110: Nogueira vs. Velasquez,2010-02-21,Heavyweight,2335875,Mirko Filipovic,2500118,Anthony Perosh,a,True,2,5:00,ko_tko,
400252325,153368,UFC 110: Nogueira vs. Velasquez,2010-02-21,Light Heavyweight,2335525,Stephan Bonnar,2335651,Krzysztof Soszynski,b,True,3,1:04,ko_tko,
400252325,153369,UFC 110: Nogueira vs. Velasquez,2010-02-21,Middleweight,2335744,CB Dollaway,2335777,Goran Reljic,a,True,3,5:00,decision,
400252325,154864,UFC 110: Nogueira vs. Velasquez,2010-02-21,Light Heavyweight,2502590,Igor Pokrajac,2504632,James Te Huna,b,True,3,3:26,ko_tko,Punches
400252325,158218,UFC 110: Nogueira vs. Velasquez,2010-02-21,Welterweight,2501511,Brian Foster,2335670,Chris Lytle,b,True,1,1:41,submission,Kneebar
400252285,154421,UFC on Versus: Vera vs. Jones,2010-03-22,Heavyweight,2501130,Chase Gormley,2500160,Brendan Schaub,b,True,1,0:47,ko_tko,Punches
400252285,157207,UFC on Versus: Vera vs. Jones,2010-03-22,Light Heavyweight,2335639,Jon Jones,2335652,Brandon Vera,a,True,1,3:19,ko_tko,Elbow
400252285,157208,UFC on Versus: Vera vs. Jones,2010-03-22,Heavyweight,2354239,Gabriel Gonzaga,2335725,Junior Dos Santos,b,True,1,3:53,ko_tko,Punches
400252285,157209,UFC on Versus: Vera vs. Jones,2010-03-22,Heavyweight,2431330,Paul Buentello,2335655,Cheick Kongo,b,True,3,1:16,ko_tko,Elbows
400252285,157210,UFC on Versus: Vera vs. Jones,2010-03-22,Middleweight,2335458,James Irvin,2335785,Alessio Sakara,b,True,1,3:01,ko_tko,
400252285,157211,UFC on Versus: Vera vs. Jones,2010-03-22,Lightweight,2335795,Shannon Gugerty,2335674,Clay Guida,b,True,2,3:40,submission,Arm Triangle
400252285,157212,UFC on Versus: Vera vs. Jones,2010-03-22,Light Heavyweight,2335532,Jason Brilz,2335650,Eric Schafer,a,True,3,5:00,decision,
400252285,158214,UFC on Versus: Vera vs. Jones,2010-03-22,Light Heavyweight,2335644,Eliot Marshall,2487838,Vladimir Matyushenko,b,True,3,5:00,decision,
400252285,158215,UFC on Versus: Vera vs. Jones,2010-03-22,Lightweight,2504168,Darren Elkins,2354121,Duane Ludwig,a,True,1,0:44,ko_tko,Elbow
400252285,158216,UFC on Versus: Vera vs. Jones,2010-03-22,Welterweight,2335808,John Howard,2504245,Daniel Roberts,a,True,1,2:01,ko_tko,Punch
400252285,158217,UFC on Versus: Vera vs. Jones,2010-03-22,Welterweight,2504047,Julio Paulino,2497723,Mike Pierce,b,True,3,5:00,decision,
400252279,153911,UFC 111: St-Pierre vs. Hardy,2010-03-28,Welterweight,2335820,Ben Saunders,2335665,Jon Fitch,b,True,3,5:00,decision,
400252279,156436,UFC 111: St-Pierre vs. Hardy,2010-03-28,Welterweight,2335679,Nate Diaz,2335802,Rory Markham,a,True,1,2:47,ko_tko,Punches
400252279,156437,UFC 111: St-Pierre vs. Hardy,2010-03-28,Lightweight,2335718,Jim Miller,2335717,Mark Bocek,a,True,3,5:00,decision,
400252279,156438,UFC 111: St-Pierre vs. Hardy,2010-03-28,Welterweight,2335488,Ricardo Almeida,2335666,Matt Brown,a,True,2,3:30,submission,Rear Naked Choke
400252279,156439,UFC 111: St-Pierre vs. Hardy,2010-03-28,Lightweight,2335812,Kurt Pellegrino,2495166,Fabricio Camoes,a,True,2,4:20,submission,Rear Naked Choke
400252279,156440,UFC 111: St-Pierre vs. Hardy,2010-03-28,Welterweight,2335659,Georges St-Pierre,2354205,Dan Hardy,a,True,5,5:00,decision,
400252279,156441,UFC 111: St-Pierre vs. Hardy,2010-03-28,Heavyweight,2335301,Frank Mir,2335656,Shane Carwin,b,True,1,3:48,ko_tko,Punches
400252279,156443,UFC 111: St-Pierre vs. Hardy,2010-03-28,Light Heavyweight,2500659,Rodney Wallace,2500660,Jared Hamman,b,True,3,5:00,decision,
400252279,156444,UFC 111: St-Pierre vs. Hardy,2010-03-28,Middleweight,2335764,Rousimar Palhares,2335636,Tomasz Drwal,a,True,1,0:45,submission,Heel Hook
400252279,156445,UFC 111: St-Pierre vs. Hardy,2010-03-28,Welterweight,2335828,Matthew Riddle,2500661,Greg Soto,a,True,3,1:30,dq,
400252276,154252,UFC Fight Night: Florian vs. Gomi,2010-04-01,Middleweight,2502712,Gerald Harris,2502604,Mario Miranda,a,True,1,4:49,ko_tko,Punches
400252276,157140,UFC Fight Night: Florian vs. Gomi,2010-04-01,Lightweight,2354524,Takanori Gomi,2335675,Kenny Florian,b,True,3,2:52,submission,Rear Naked Choke
400252276,157141,UFC Fight Night: Florian vs. Gomi,2010-04-01,Heavyweight,2487721,Roy Nelson,2335727,Stefan Struve,a,True,1,0:39,ko_tko,Punch
400252276,157142,UFC Fight Night: Florian vs. Gomi,2010-04-01,Middleweight,2335773,Nate Quarry,2335766,Jorge Rivera,b,True,2,0:29,ko_tko,Punches
400252276,157143,UFC Fight Night: Florian vs. Gomi,2010-04-01,Lightweight,2354243,Caol Uno,2354336,Gleison Tibau,b,True,1,4:13,ko_tko,Punches
400252276,157144,UFC Fight Night: Florian vs. Gomi,2010-04-01,Middleweight,2500721,Lucio Linhares,2335695,Yushin Okami,b,True,2,2:47,ko_tko,
400252276,158209,UFC Fight Night: Florian vs. Gomi,2010-04-01,Lightweight,2502444,Ross Pearson,2335797,Dennis Siver,a,True,3,5:00,decision,
400252276,158210,UFC Fight Night: Florian vs. Gomi,2010-04-01,Lightweight,2504626,Rafaello Oliveira,2504227,Andre Winner,b,True,3,5:00,decision,
400252276,158211,UFC Fight Night: Florian vs. Gomi,2010-04-01,Lightweight,2495165,Jacob Volkmann,2499694,Ronys Torres,a,True,3,5:00,decision,
400252276,158212,UFC Fight Night: Florian vs. Gomi,2010-04-01,Lightweight,2335780,Rob Emerson,2504229,Nik Lentz,b,True,3,5:00,decision,
400252276,158213,UFC Fight Night: Florian vs. Gomi,2010-04-01,Welterweight,2431361,Jason High,2503056,Charlie Brenneman,b,True,3,5:00,decision,
400252266,157102,UFC 112: Invincible,2010-04-11,Lightweight,2335694,Frankie Edgar,2335629,BJ Penn,a,True,5,5:00,decision,
400252266,157103,UFC 112: Invincible,2010-04-11,Middleweight,2335447,Anderson Silva,2335778,Demian Maia,a,True,5,5:00,decision,
400252266,157104,UFC 112: Invincible,2010-04-11,Welterweight,2354119,Renzo Gracie,2335661,Matt Hughes,b,True,3,4:40,ko_tko,Punches
400252266,157105,UFC 112: Invincible,2010-04-11,Middleweight,2335737,Kendall Grove,2335647,Mark Munoz,b,True,2,2:50,ko_tko,Punches
400252266,157106,UFC 112: Invincible,2010-04-11,Lightweight,2335687,Rafael Dos Anjos,2335782,Terry Etim,a,True,2,4:30,submission,Armbar
400252266,157107,UFC 112: Invincible,2010-04-11,Light Heavyweight,2500771,Alexander Gustafsson,2499976,Phil Davis,b,True,1,4:55,submission,Anaconda Choke
400252266,157108,UFC 112: Invincible,2010-04-11,Heavyweight,2335657,Mostapha Al-Turk,2501671,Jon Madsen,b,True,3,5:00,decision,
400252266,158206,UFC 112: Invincible,2010-04-11,Welterweight,2500679,Nick Osipczak,2500630,Rick Story,b,True,3,5:00,decision,
400252266,158207,UFC 112: Invincible,2010-04-11,Welterweight,2502589,DaMarques Johnson,2335759,Brad Blackburn,a,True,3,2:08,ko_tko,Kick
400252266,158208,UFC 112: Invincible,2010-04-11,Lightweight,2335813,Paul Kelly,2354307,Matt Veach,a,True,2,3:41,submission,Guillotine Choke
400252239,157055,UFC 113: Machida vs. Shogun 2,2010-05-09,Light Heavyweight,2335524,Lyoto Machida,2335514,Mauricio Rua,b,True,1,3:35,ko_tko,Punches
400252239,157056,UFC 113: Machida vs. Shogun 2,2010-05-09,Welterweight,2447601,Paul Daley,2335664,Josh Koscheck,b,True,3,5:00,decision,
400252239,157057,UFC 113: Machida vs. Shogun 2,2010-05-09,Lightweight,2335673,Jeremy Stephens,2354128,Sam Stout,a,True,3,5:00,decision,
400252239,157058,UFC 113: Machida vs. Shogun 2,2010-05-09,Heavyweight,2354553,Kevin Ferguson,2501702,Matt Mitrione,b,True,2,4:24,ko_tko,Punches
400252239,157059,UFC 113: Machida vs. Shogun 2,2010-05-09,Middleweight,2335486,Alan Belcher,2335448,Patrick Cote,a,True,2,3:25,submission,Rear Naked Choke
400252239,157060,UFC 113: Machida vs. Shogun 2,2010-05-09,Middleweight,2335496,Joe Doerksen,2335641,Tom Lawlor,a,True,2,2:10,submission,Rear Naked Choke
400252239,157061,UFC 113: Machida vs. Shogun 2,2010-05-09,Welterweight,2335806,Jonathan Goulet,2335804,Marcus Davis,b,True,2,1:23,ko_tko,Punches
400252239,157062,UFC 113: Machida vs. Shogun 2,2010-05-09,Welterweight,2354352,TJ Grant,2354130,Johny Hendricks,b,True,3,5:00,decision,
400252239,158203,UFC 113: Machida vs. Shogun 2,2010-05-09,Heavyweight,2431287,Tim Hague,2504046,Joey Beltran,b,True,3,5:00,decision,
400252239,158204,UFC 113: Machida vs. Shogun 2,2010-05-09,Welterweight,2488472,Mike Guymon,2335734,Yoshiyuki Yoshida,a,True,3,5:00,decision,
400252239,158205,UFC 113: Machida vs. Shogun 2,2010-05-09,Middleweight,2335771,Jason MacDonald,2504230,John Salter,b,True,1,2:42,ko_tko,
400252217,153684,UFC 114: Rampage vs. Evans,2010-05-30,Middleweight,2335483,Ryan Jensen,2431263,Jesse Forbes,a,True,1,1:06,submission,Guillotine Choke
400252217,153685,UFC 114: Rampage vs. Evans,2010-05-30,Light Heavyweight,2335634,Luiz Cane,2335519,Cyrille Diabate,b,True,1,2:13,ko_tko,Punches
400252217,154056,UFC 114: Rampage vs. Evans,2010-05-30,Lightweight,2497088,Joe Brammer,2335809,Aaron Riley,b,True,3,5:00,decision,
400252217,154102,UFC 114: Rampage vs. Evans,2010-05-30,Heavyweight,2502273,Todd Duffee,2502277,Mike Russow,b,True,3,2:35,ko_tko,Punch
400252217,157063,UFC 114: Rampage vs. Evans,2010-05-30,Light Heavyweight,2335470,Quinton Jackson,2335465,Rashad Evans,b,True,3,5:00,decision,
400252217,157120,UFC 114: Rampage vs. Evans,2010-05-30,Middleweight,2335602,Michael Bisping,2335696,Dan Miller,a,True,3,5:00,decision,
400252217,157121,UFC 114: Rampage vs. Evans,2010-05-30,Welterweight,2335810,John Hathaway,2335671,Diego Sanchez,a,True,3,5:00,decision,
400252217,157122,UFC 114: Rampage vs. Evans,2010-05-30,Welterweight,2335818,Dong Hyun Kim,2335779,Amir Sadollah,a,True,3,5:00,decision,
400252217,157123,UFC 114: Rampage vs. Evans,2010-05-30,Lightweight,2335688,Efrain Escudero,2354217,Dan Lauzon,a,True,3,5:00,decision,
400252217,157124,UFC 114: Rampage vs. Evans,2010-05-30,Lightweight,2335800,Melvin Guillard,2502387,Waylon Lowe,a,True,1,3:28,ko_tko,Knee
400252217,157719,UFC 114: Rampage vs. Evans,2010-05-30,Light Heavyweight,2335532,Jason Brilz,2381659,Rogerio Nogueira,b,True,3,5:00,decision,
400252205,154186,UFC 115: Liddell vs. Franklin,2010-06-13,Middleweight,2335867,David Loiseau,2502604,Mario Miranda,b,True,2,4:07,ko_tko,Elbows
400252205,157125,UFC 115: Liddell vs. Franklin,2010-06-13,Light Heavyweight,2335498,Rich Franklin,2335464,Chuck Liddell,a,True,1,4:55,ko_tko,Punch
400252205,157126,UFC 115: Liddell vs. Franklin,2010-06-13,Heavyweight,2335658,Pat Barry,2335875,Mirko Filipovic,b,True,3,4:30,submission,Rear Naked Choke
400252205,157127,UFC 115: Liddell vs. Franklin,2010-06-13,Welterweight,2335491,Martin Kampmann,2335735,Paulo Thiago,a,True,3,5:00,decision,
400252205,157128,UFC 115: Liddell vs. Franklin,2010-06-13,Welterweight,2335243,Carlos Condit,2501814,Rory MacDonald,a,True,3,4:53,ko_tko,Punches
400252205,157129,UFC 115: Liddell vs. Franklin,2010-06-13,Lightweight,2335677,Tyson Griffin,2335772,Evan Dunham,b,True,3,5:00,decision,
400252205,157130,UFC 115: Liddell vs. Franklin,2010-06-13,Lightweight,2335685,Mac Danzig,2354218,Matt Wiman,b,True,1,1:45,submission,Guillotine Choke
400252205,157131,UFC 115: Liddell vs. Franklin,2010-06-13,Heavyweight,2473720,Ben Rothwell,2335880,Gilbert Yvel,a,True,3,5:00,decision,
400252205,158200,UFC 115: Liddell vs. Franklin,2010-06-13,Welterweight,2500695,James Wilks,2502609,Peter Sobotta,a,True,3,5:00,decision,
400252205,158201,UFC 115: Liddell vs. Franklin,2010-06-13,Welterweight,2497724,Ricardo Funch,2504613,Claude Patrick,b,True,2,1:48,submission,Guillotine Choke
400252205,158202,UFC 115: Liddell vs. Franklin,2010-06-13,Welterweight,2504616,Jesse Lennox,2488464,Mike Pyle,b,True,3,4:44,submission,Triangle Choke
400252196,153935,The Ultimate Fighter 11 Finale,2010-06-20,Light Heavyweight,2335527,Matt Hamill,2335469,Keith Jardine,a,True,3,5:00,decision,
400252196,153936,The Ultimate Fighter 11 Finale,2010-06-20,Middleweight,2335513,Chris Leben,2335793,Aaron Simpson,a,True,2,4:17,ko_tko,Punches
400252196,153937,The Ultimate Fighter 11 Finale,2010-06-20,Lightweight,2335716,Spencer Fisher,2335797,Dennis Siver,b,True,3,5:00,decision,
400252196,154132,The Ultimate Fighter 11 Finale,2010-06-20,Middleweight,2504639,Court McGee,2504640,Kris McCray,a,True,2,3:41,submission,Rear Naked Choke
400252196,154133,The Ultimate Fighter 11 Finale,2010-06-20,Middleweight,2504641,Rich Attonito,2504642,Jamie Yager,a,True,2,4:25,ko_tko,Punches
400252196,154134,The Ultimate Fighter 11 Finale,2010-06-20,Lightweight,2487735,John Gunderson,2501361,Mark Holst,a,True,3,5:00,decision,
400252196,154135,The Ultimate Fighter 11 Finale,2010-06-20,Middleweight,2504644,Seth Baczynski,2504643,Brad Tavares,b,True,3,5:00,decision,
400252196,154136,The Ultimate Fighter 11 Finale,2010-06-20,Middleweight,2504645,Josh Bryant,2497959,Kyle Noke,b,True,2,3:12,ko_tko,Punches
400252196,154137,The Ultimate Fighter 11 Finale,2010-06-20,Middleweight,2504647,James Hammortree,2502414,Chris Camozzi,b,True,3,5:00,decision,
400252196,154138,The Ultimate Fighter 11 Finale,2010-06-20,Heavyweight,2504648,Travis Browne,2354228,James McSweeney,a,True,1,4:32,ko_tko,Punches
400252182,153694,UFC 116: Lesnar vs. Carwin,2010-07-04,Lightweight,2335787,George Sotiropoulos,2335812,Kurt Pellegrino,a,True,3,5:00,decision,
400252182,154028,UFC 116: Lesnar vs. Carwin,2010-07-04,Heavyweight,2335298,Brock Lesnar,2335656,Shane Carwin,a,True,2,2:19,submission,Arm Triangle
400252182,154029,UFC 116: Lesnar vs. Carwin,2010-07-04,Middleweight,2335513,Chris Leben,2354127,Yoshihiro Akiyama,a,True,3,4:40,submission,Triangle Choke
400252182,154030,UFC 116: Lesnar vs. Carwin,2010-07-04,Light Heavyweight,2335651,Krzysztof Soszynski,2335525,Stephan Bonnar,b,True,2,3:08,ko_tko,Punches
400252182,154031,UFC 116: Lesnar vs. Carwin,2010-07-04,Heavyweight,2500160,Brendan Schaub,2431276,Chris Tuchscherer,a,True,1,1:07,ko_tko,Punch
400252182,154032,UFC 116: Lesnar vs. Carwin,2010-07-04,Middleweight,2335737,Kendall Grove,2335777,Goran Reljic,a,True,3,5:00,decision,
400252182,154033,UFC 116: Lesnar vs. Carwin,2010-07-04,Welterweight,2335670,Chris Lytle,2335666,Matt Brown,a,True,2,2:02,submission,Armbar
400252182,154293,UFC 116: Lesnar vs. Carwin,2010-07-04,Heavyweight,2501671,Jon Madsen,2504244,Karlos Vemola,a,True,3,5:00,decision,
400252182,154294,UFC 116: Lesnar vs. Carwin,2010-07-04,Welterweight,2354208,Forrest Petz,2504245,Daniel Roberts,b,True,3,5:00,decision,
400252182,154295,UFC 116: Lesnar vs. Carwin,2010-07-04,Middleweight,2502712,Gerald Harris,2504246,David Branch,a,True,3,2:35,ko_tko,Slam
400252182,154296,UFC 116: Lesnar vs. Carwin,2010-07-04,Light Heavyweight,2354554,Seth Petruzelli,2504247,Ricardo Romero,b,True,2,3:05,submission,Armbar
400252163,153968,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Light Heavyweight,2335639,Jon Jones,2487838,Vladimir Matyushenko,a,True,1,1:52,ko_tko,Elbows
400252163,153969,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Middleweight,2335647,Mark Munoz,2335695,Yushin Okami,b,True,3,5:00,decision,
400252163,153970,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Welterweight,2335808,John Howard,2486942,Jake Ellenberger,b,True,3,2:21,ko_tko,
400252163,153971,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Welterweight,2502589,DaMarques Johnson,2335828,Matthew Riddle,b,True,2,4:29,ko_tko,Punches
400252163,153972,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Light Heavyweight,2335458,James Irvin,2502590,Igor Pokrajac,b,True,1,2:29,submission,Rear Naked Choke
400252163,154139,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Lightweight,2335813,Paul Kelly,2495165,Jacob Volkmann,b,True,3,5:00,decision,
400252163,154309,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Middleweight,2335756,Rob Kimmons,2335719,Steve Steinbeiss,a,True,3,5:00,decision,
400252163,154310,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Middleweight,2335748,Brian Stann,2335774,Mike Massenzio,a,True,3,3:10,submission,Triangle Choke
400252163,154367,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Lightweight,2335677,Tyson Griffin,2354524,Takanori Gomi,b,True,1,1:04,ko_tko,Punch
400252163,158610,UFC on Versus: Jones vs. Matyushenko,2010-08-02,Lightweight,2504168,Darren Elkins,2504169,Charles Oliveira,b,True,1,0:41,submission,Triangle Choke With Armbar
400252160,154304,UFC 117: Silva vs. Sonnen,2010-08-07,Light Heavyweight,2500659,Rodney Wallace,2499976,Phil Davis,b,True,3,5:00,decision,
400252160,154305,UFC 117: Silva vs. Sonnen,2010-08-07,Welterweight,2335665,Jon Fitch,2335660,Thiago Alves,a,True,3,5:00,decision,
400252160,154306,UFC 117: Silva vs. Sonnen,2010-08-07,Heavyweight,2487721,Roy Nelson,2335725,Junior Dos Santos,b,True,3,5:00,decision,
400252160,154312,UFC 117: Silva vs. Sonnen,2010-08-07,Heavyweight,2335727,Stefan Struve,2504170,Christian Morecraft,a,True,2,0:22,ko_tko,Punch
400252160,154360,UFC 117: Silva vs. Sonnen,2010-08-07,Middleweight,2335447,Anderson Silva,2335796,Chael Sonnen,a,True,5,3:10,submission,Triangle Choke
400252160,154361,UFC 117: Silva vs. Sonnen,2010-08-07,Welterweight,2335661,Matt Hughes,2335488,Ricardo Almeida,a,True,1,3:15,submission,Other - Choke
400252160,154362,UFC 117: Silva vs. Sonnen,2010-08-07,Lightweight,2335674,Clay Guida,2335687,Rafael Dos Anjos,a,True,3,1:51,submission,Injury
400252160,154363,UFC 117: Silva vs. Sonnen,2010-08-07,Light Heavyweight,2505263,Todd Brown,2335531,Tim Boetsch,b,True,3,5:00,decision,
400252160,154364,UFC 117: Silva vs. Sonnen,2010-08-07,Welterweight,2335798,Dustin Hazelett,2500630,Rick Story,b,True,2,1:15,ko_tko,Punches
400252160,154365,UFC 117: Silva vs. Sonnen,2010-08-07,Welterweight,2335820,Ben Saunders,2488860,Dennis Hallman,b,True,3,5:00,decision,
400252160,154366,UFC 117: Silva vs. Sonnen,2010-08-07,Welterweight,2354130,Johny Hendricks,2503056,Charlie Brenneman,a,True,2,0:40,ko_tko,Punches
400252141,154210,UFC 118: Edgar vs. Penn 2,2010-08-29,Welterweight,2335679,Nate Diaz,2335804,Marcus Davis,a,True,3,4:02,submission,Guillotine Choke
400252141,154265,UFC 118: Edgar vs. Penn 2,2010-08-29,Welterweight,2500679,Nick Osipczak,2500661,Greg Soto,b,True,3,5:00,decision,
400252141,154287,UFC 118: Edgar vs. Penn 2,2010-08-29,Middleweight,2335696,Dan Miller,2504230,John Salter,a,True,2,1:53,submission,Guillotine Choke
400252141,154288,UFC 118: Edgar vs. Penn 2,2010-08-29,Welterweight,2504231,Amilcar Alves,2497723,Mike Pierce,b,True,3,3:11,submission,Armbar
400252141,154403,UFC 118: Edgar vs. Penn 2,2010-08-29,Middleweight,2502604,Mario Miranda,2335778,Demian Maia,b,True,3,5:00,decision,
400252141,154422,UFC 118: Edgar vs. Penn 2,2010-08-29,Lightweight,2335694,Frankie Edgar,2335629,BJ Penn,a,True,5,5:00,decision,
400252141,154423,UFC 118: Edgar vs. Penn 2,2010-08-29,Heavyweight,2335338,Randy Couture,2517353,James Toney,a,True,1,3:19,submission,Arm Triangle
400252141,154424,UFC 118: Edgar vs. Penn 2,2010-08-29,Lightweight,2335675,Kenny Florian,2335689,Gray Maynard,b,True,3,5:00,decision,
400252141,154425,UFC 118: Edgar vs. Penn 2,2010-08-29,Lightweight,2335676,Joe Lauzon,2354539,Gabe Ruediger,a,True,1,2:01,submission,Armbar
400252141,156099,UFC 118: Edgar vs. Penn 2,2010-08-29,Lightweight,2504229,Nik Lentz,2504227,Andre Winner,a,True,3,5:00,decision,
400252125,151757,UFC Fight Night: Marquardt vs. Palhares,2010-09-16,Lightweight,2335706,Yves Edwards,2487735,John Gunderson,a,True,3,5:00,decision,
400252125,154213,UFC Fight Night: Marquardt vs. Palhares,2010-09-16,Light Heavyweight,2500660,Jared Hamman,2335640,Kyle Kingsbury,b,True,3,5:00,decision,
400252125,154214,UFC Fight Night: Marquardt vs. Palhares,2010-09-16,Welterweight,2354141,TJ Waldburger,2506556,David Mitchell,a,True,3,5:00,decision,
400252125,154263,UFC Fight Night: Marquardt vs. Palhares,2010-09-16,Lightweight,2335688,Efrain Escudero,2504169,Charles Oliveira,b,True,3,2:25,submission,Rear Naked Choke
